titleId,title,writer,genre,serial_day,url
2121,학사재생,"소유현, 윰짝짝",액션/무협,월요일,https://webtoon.kakao.com/content/%ED%95%99%EC%82%AC%EC%9E%AC%EC%83%9D/2121
3171,사랑받는 언니가 사라진 세계,"하말, 밤마녀, 나유혜",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%82%AC%EB%9E%91%EB%B0%9B%EB%8A%94-%EC%96%B8%EB%8B%88%EA%B0%80-%EC%82%AC%EB%9D%BC%EC%A7%84-%EC%84%B8%EA%B3%84/3171
3046,결혼 장사19세 완전판,"앤트스튜디오, 한흔, KEN",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EA%B2%B0%ED%98%BC-%EC%9E%A5%EC%82%AC19%EC%84%B8-%EC%99%84%EC%A0%84%ED%8C%90/3046
3197,SSS급 랭커 회귀하다,"핀볼, Rooty House, 갈드",액션/무협,화요일,https://webtoon.kakao.com/content/SSS%EA%B8%89-%EB%9E%AD%EC%BB%A4-%ED%9A%8C%EA%B7%80%ED%95%98%EB%8B%A4/3197
3199,대도오,"아드레날린, 엔돌핀, 좌백",액션/무협,화요일,https://webtoon.kakao.com/content/%EB%8C%80%EB%8F%84%EC%98%A4/3199
2761,에스티오,"탱커, 뿡빠, 공든탑",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EC%97%90%EC%8A%A4%ED%8B%B0%EC%98%A4/2761
3121,이번 생은 제대로 키워 드리겠습니다 폐하,"앤, 스테익, 자하",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%9D%B4%EB%B2%88-%EC%83%9D%EC%9D%80-%EC%A0%9C%EB%8C%80%EB%A1%9C-%ED%82%A4%EC%9B%8C-%EB%93%9C%EB%A6%AC%EA%B2%A0%EC%8A%B5%EB%8B%88%EB%8B%A4-%ED%8F%90%ED%95%98/3121
3076,신부의 밤,"맵다, 문림, 유정",로맨스,화요일,https://webtoon.kakao.com/content/%EC%8B%A0%EB%B6%80%EC%9D%98-%EB%B0%A4/3076
2464,악녀는 마리오네트,"망글이, 한이림",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%95%85%EB%85%80%EB%8A%94-%EB%A7%88%EB%A6%AC%EC%98%A4%EB%84%A4%ED%8A%B8/2464
2340,도굴왕,"윤쓰(Redice Studio), 3B2S, 산지직송",학원/판타지,화요일,https://webtoon.kakao.com/content/%EB%8F%84%EA%B5%B4%EC%99%95/2340
2394,악녀는 두 번 산다,"피치베리, 한민트",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EC%95%85%EB%85%80%EB%8A%94-%EB%91%90-%EB%B2%88-%EC%82%B0%EB%8B%A4/2394
2485,다정한 그대를 지키는 방법,"하운드, 김지의, 마약젤리",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%8B%A4%EC%A0%95%ED%95%9C-%EA%B7%B8%EB%8C%80%EB%A5%BC-%EC%A7%80%ED%82%A4%EB%8A%94-%EB%B0%A9%EB%B2%95/2485
2859,결혼 장사,"앤트스튜디오, 한흔, KEN",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EA%B2%B0%ED%98%BC-%EC%9E%A5%EC%82%AC/2859
2326,불사무적,"디크리시, 김민석",액션/무협,화요일,https://webtoon.kakao.com/content/%EB%B6%88%EC%82%AC%EB%AC%B4%EC%A0%81/2326
2373,던전 리셋,"앤트스튜디오, 다울",학원/판타지,화요일,https://webtoon.kakao.com/content/%EB%8D%98%EC%A0%84-%EB%A6%AC%EC%85%8B/2373
3145,독 먹는 힐러,"팀 POVE, 박경원",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EB%8F%85-%EB%A8%B9%EB%8A%94-%ED%9E%90%EB%9F%AC/3145
3122,마운드 위의 절대자,"가운, 머연, TOGI, 디다트",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EB%A7%88%EC%9A%B4%EB%93%9C-%EC%9C%84%EC%9D%98-%EC%A0%88%EB%8C%80%EC%9E%90/3122
2453,로드 오브 머니,"손주환, 무장",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EB%A1%9C%EB%93%9C-%EC%98%A4%EB%B8%8C-%EB%A8%B8%EB%8B%88/2453
3098,궁귀검신 궁귀의 후예,"와이낫미프로덕션, 팀 박광진, 조돈형",액션/무협,화요일,https://webtoon.kakao.com/content/%EA%B6%81%EA%B7%80%EA%B2%80%EC%8B%A0-%EA%B6%81%EA%B7%80%EC%9D%98-%ED%9B%84%EC%98%88/3098
2401,로열 셰프 영애님,"앤트스튜디오, 리샤",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%A1%9C%EC%97%B4-%EC%85%B0%ED%94%84-%EC%98%81%EC%95%A0%EB%8B%98/2401
2448,못난이 공녀가 되었습니다,"강세아, 정하임",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%AA%BB%EB%82%9C%EC%9D%B4-%EA%B3%B5%EB%85%80%EA%B0%80-%EB%90%98%EC%97%88%EC%8A%B5%EB%8B%88%EB%8B%A4/2448
2427,만렙 영웅님께서 귀환하신다,"유도, 악마꼬리",학원/판타지,화요일,https://webtoon.kakao.com/content/%EB%A7%8C%EB%A0%99-%EC%98%81%EC%9B%85%EB%8B%98%EA%BB%98%EC%84%9C-%EA%B7%80%ED%99%98%ED%95%98%EC%8B%A0%EB%8B%A4/2427
2736,화타가 된 외과의사,"샤이멜, 최병익, 박동신",액션/무협,화요일,https://webtoon.kakao.com/content/%ED%99%94%ED%83%80%EA%B0%80-%EB%90%9C-%EC%99%B8%EA%B3%BC%EC%9D%98%EC%82%AC/2736
3120,내 딸은 드래곤,"숨(STUDIO WOOGII), Nn(STUDIO WOOGII), 예하성",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EB%82%B4-%EB%94%B8%EC%9D%80-%EB%93%9C%EB%9E%98%EA%B3%A4/3120
3012,레스큐 시스템,"Pearlluck, 홍상기, 구유",판타지 드라마,화요일,https://webtoon.kakao.com/content/%EB%A0%88%EC%8A%A4%ED%81%90-%EC%8B%9C%EC%8A%A4%ED%85%9C/3012
2618,나는 남주의 전 여친이었다,"쥐똥새똥, 태자",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%82%98%EB%8A%94-%EB%82%A8%EC%A3%BC%EC%9D%98-%EC%A0%84-%EC%97%AC%EC%B9%9C%EC%9D%B4%EC%97%88%EB%8B%A4/2618
2410,학사귀환,"전율, 외솔, 소유현",액션/무협,화요일,https://webtoon.kakao.com/content/%ED%95%99%EC%82%AC%EA%B7%80%ED%99%98/2410
2377,막내 황녀님,"돌대악어스튜디오, 사하",로맨스 판타지,화요일,https://webtoon.kakao.com/content/%EB%A7%89%EB%82%B4-%ED%99%A9%EB%85%80%EB%8B%98/2377
